Date,Open,High,Low,Close,Adj Close,Volume
1958/6/13,45.02 ,45.02 ,45.02 ,45.02 ,45.02 ,3100000.00 
1958/6/16,45.18 ,45.18 ,45.18 ,45.18 ,45.18 ,2870000.00 
1958/6/17,44.94 ,44.94 ,44.94 ,44.94 ,44.94 ,2950000.00 
1958/6/18,45.34 ,45.34 ,45.34 ,45.34 ,45.34 ,2640000.00 
1958/6/19,44.61 ,44.61 ,44.61 ,44.61 ,44.61 ,2690000.00 
1958/6/20,44.85 ,44.85 ,44.85 ,44.85 ,44.85 ,2590000.00 
1958/6/23,44.69 ,44.69 ,44.69 ,44.69 ,44.69 ,2340000.00 
1958/6/24,44.52 ,44.52 ,44.52 ,44.52 ,44.52 ,2560000.00 
1958/6/25,44.63 ,44.63 ,44.63 ,44.63 ,44.63 ,2720000.00 
1958/6/26,44.84 ,44.84 ,44.84 ,44.84 ,44.84 ,2910000.00 
1958/6/27,44.90 ,44.90 ,44.90 ,44.90 ,44.90 ,2800000.00 
1958/6/30,45.24 ,45.24 ,45.24 ,45.24 ,45.24 ,2820000.00 
1958/7/1,45.28 ,45.28 ,45.28 ,45.28 ,45.28 ,2600000.00 
1958/7/2,45.32 ,45.32 ,45.32 ,45.32 ,45.32 ,2370000.00 
1958/7/3,45.47 ,45.47 ,45.47 ,45.47 ,45.47 ,2630000.00 
1958/7/7,45.62 ,45.62 ,45.62 ,45.62 ,45.62 ,2510000.00 
1958/7/8,45.40 ,45.40 ,45.40 ,45.40 ,45.40 ,2430000.00 
1958/7/9,45.25 ,45.25 ,45.25 ,45.25 ,45.25 ,2630000.00 
1958/7/10,45.42 ,45.42 ,45.42 ,45.42 ,45.42 ,2510000.00 
1958/7/11,45.72 ,45.72 ,45.72 ,45.72 ,45.72 ,2400000.00 
1958/7/14,45.14 ,45.14 ,45.14 ,45.14 ,45.14 ,2540000.00 
1958/7/15,45.11 ,45.11 ,45.11 ,45.11 ,45.11 ,3090000.00 
1958/7/16,45.25 ,45.25 ,45.25 ,45.25 ,45.25 ,3240000.00 
1958/7/17,45.55 ,45.55 ,45.55 ,45.55 ,45.55 ,3180000.00 
1958/7/18,45.77 ,45.77 ,45.77 ,45.77 ,45.77 ,3350000.00 
1958/7/21,46.33 ,46.33 ,46.33 ,46.33 ,46.33 ,3440000.00 
1958/7/22,46.41 ,46.41 ,46.41 ,46.41 ,46.41 ,3420000.00 
1958/7/23,46.40 ,46.40 ,46.40 ,46.40 ,46.40 ,3550000.00 
1958/7/24,46.65 ,46.65 ,46.65 ,46.65 ,46.65 ,3740000.00 
1958/7/25,46.97 ,46.97 ,46.97 ,46.97 ,46.97 ,4430000.00 
1958/7/28,47.15 ,47.15 ,47.15 ,47.15 ,47.15 ,3940000.00 
1958/7/29,46.96 ,46.96 ,46.96 ,46.96 ,46.96 ,3310000.00 
1958/7/30,47.09 ,47.09 ,47.09 ,47.09 ,47.09 ,3680000.00 
1958/7/31,47.19 ,47.19 ,47.19 ,47.19 ,47.19 ,4440000.00 
1958/8/1,47.49 ,47.49 ,47.49 ,47.49 ,47.49 ,3380000.00 
1958/8/4,47.94 ,47.94 ,47.94 ,47.94 ,47.94 ,4000000.00 
1958/8/5,47.75 ,47.75 ,47.75 ,47.75 ,47.75 ,4210000.00 
1958/8/6,47.46 ,47.46 ,47.46 ,47.46 ,47.46 ,3440000.00 
1958/8/7,47.77 ,47.77 ,47.77 ,47.77 ,47.77 ,3200000.00 
1958/8/8,48.05 ,48.05 ,48.05 ,48.05 ,48.05 ,3650000.00 
1958/8/11,48.16 ,48.16 ,48.16 ,48.16 ,48.16 ,2870000.00 
1958/8/12,47.73 ,47.73 ,47.73 ,47.73 ,47.73 ,2600000.00 
1958/8/13,47.81 ,47.81 ,47.81 ,47.81 ,47.81 ,2790000.00 
1958/8/14,47.91 ,47.91 ,47.91 ,47.91 ,47.91 ,3370000.00 
1958/8/15,47.50 ,47.50 ,47.50 ,47.50 ,47.50 ,2960000.00 
1958/8/18,47.22 ,47.22 ,47.22 ,47.22 ,47.22 ,2390000.00 
1958/8/19,47.30 ,47.30 ,47.30 ,47.30 ,47.30 ,2250000.00 
1958/8/20,47.32 ,47.32 ,47.32 ,47.32 ,47.32 ,2460000.00 
1958/8/21,47.63 ,47.63 ,47.63 ,47.63 ,47.63 ,2500000.00 
1958/8/22,47.73 ,47.73 ,47.73 ,47.73 ,47.73 ,2660000.00 
1958/8/25,47.74 ,47.74 ,47.74 ,47.74 ,47.74 ,2610000.00 
1958/8/26,47.90 ,47.90 ,47.90 ,47.90 ,47.90 ,2910000.00 
1958/8/27,47.91 ,47.91 ,47.91 ,47.91 ,47.91 ,3250000.00 
1958/8/28,47.66 ,47.66 ,47.66 ,47.66 ,47.66 ,2540000.00 
1958/8/29,47.75 ,47.75 ,47.75 ,47.75 ,47.75 ,2260000.00 
1958/9/2,48.00 ,48.00 ,48.00 ,48.00 ,48.00 ,2930000.00 
1958/9/3,48.18 ,48.18 ,48.18 ,48.18 ,48.18 ,3240000.00 
1958/9/4,48.10 ,48.10 ,48.10 ,48.10 ,48.10 ,3100000.00 
1958/9/5,47.97 ,47.97 ,47.97 ,47.97 ,47.97 ,2520000.00 
1958/9/8,48.13 ,48.13 ,48.13 ,48.13 ,48.13 ,3030000.00 
1958/9/9,48.46 ,48.46 ,48.46 ,48.46 ,48.46 ,3480000.00 
1958/9/10,48.31 ,48.31 ,48.31 ,48.31 ,48.31 ,2820000.00 
1958/9/11,48.64 ,48.64 ,48.64 ,48.64 ,48.64 ,3300000.00 
1958/9/12,48.53 ,48.53 ,48.53 ,48.53 ,48.53 ,3100000.00 
1958/9/15,48.96 ,48.96 ,48.96 ,48.96 ,48.96 ,3040000.00 
1958/9/16,49.35 ,49.35 ,49.35 ,49.35 ,49.35 ,3940000.00 
1958/9/17,49.35 ,49.35 ,49.35 ,49.35 ,49.35 ,3790000.00 
1958/9/18,49.38 ,49.38 ,49.38 ,49.38 ,49.38 ,3460000.00 
1958/9/19,49.40 ,49.40 ,49.40 ,49.40 ,49.40 ,3880000.00 
1958/9/22,49.20 ,49.20 ,49.20 ,49.20 ,49.20 ,3490000.00 
1958/9/23,49.56 ,49.56 ,49.56 ,49.56 ,49.56 ,3950000.00 
1958/9/24,49.78 ,49.78 ,49.78 ,49.78 ,49.78 ,3120000.00 
1958/9/25,49.57 ,49.57 ,49.57 ,49.57 ,49.57 ,4490000.00 
1958/9/26,49.66 ,49.66 ,49.66 ,49.66 ,49.66 ,3420000.00 
1958/9/29,49.87 ,49.87 ,49.87 ,49.87 ,49.87 ,3680000.00 
1958/9/30,50.06 ,50.06 ,50.06 ,50.06 ,50.06 ,4160000.00 
1958/10/1,49.98 ,49.98 ,49.98 ,49.98 ,49.98 ,3780000.00 
1958/10/2,50.17 ,50.17 ,50.17 ,50.17 ,50.17 ,3750000.00 
1958/10/3,50.37 ,50.37 ,50.37 ,50.37 ,50.37 ,3830000.00 
1958/10/6,51.07 ,51.07 ,51.07 ,51.07 ,51.07 ,3570000.00 
1958/10/7,51.07 ,51.07 ,51.07 ,51.07 ,51.07 ,3570000.00 
1958/10/8,51.06 ,51.06 ,51.06 ,51.06 ,51.06 ,3680000.00 
1958/10/9,51.05 ,51.05 ,51.05 ,51.05 ,51.05 ,3670000.00 
1958/10/10,51.39 ,51.39 ,51.39 ,51.39 ,51.39 ,4610000.00 
1958/10/13,51.62 ,51.62 ,51.62 ,51.62 ,51.62 ,4550000.00 
1958/10/14,51.26 ,51.26 ,51.26 ,51.26 ,51.26 ,5110000.00 
1958/10/15,50.58 ,50.58 ,50.58 ,50.58 ,50.58 ,4810000.00 
1958/10/16,50.94 ,50.94 ,50.94 ,50.94 ,50.94 ,4560000.00 
1958/10/17,51.46 ,51.46 ,51.46 ,51.46 ,51.46 ,5360000.00 
1958/10/20,51.27 ,51.27 ,51.27 ,51.27 ,51.27 ,4560000.00 
1958/10/21,51.27 ,51.27 ,51.27 ,51.27 ,51.27 ,4010000.00 
1958/10/22,51.07 ,51.07 ,51.07 ,51.07 ,51.07 ,3500000.00 
1958/10/23,50.97 ,50.97 ,50.97 ,50.97 ,50.97 ,3610000.00 
1958/10/24,50.81 ,50.81 ,50.81 ,50.81 ,50.81 ,3770000.00 
1958/10/27,50.42 ,50.42 ,50.42 ,50.42 ,50.42 ,3980000.00 
1958/10/28,50.58 ,50.58 ,50.58 ,50.58 ,50.58 ,3670000.00 
1958/10/29,51.07 ,51.07 ,51.07 ,51.07 ,51.07 ,4790000.00 
1958/10/30,51.27 ,51.27 ,51.27 ,51.27 ,51.27 ,4360000.00 
1958/10/31,51.33 ,51.33 ,51.33 ,51.33 ,51.33 ,3920000.00 
1958/11/3,51.56 ,51.56 ,51.56 ,51.56 ,51.56 ,3240000.00 
1958/11/5,52.03 ,52.03 ,52.03 ,52.03 ,52.03 ,4080000.00 
1958/11/6,52.45 ,52.45 ,52.45 ,52.45 ,52.45 ,4890000.00 
1958/11/7,52.26 ,52.26 ,52.26 ,52.26 ,52.26 ,3700000.00 
1958/11/10,52.57 ,52.57 ,52.57 ,52.57 ,52.57 ,3730000.00 
1958/11/11,52.98 ,52.98 ,52.98 ,52.98 ,52.98 ,4040000.00 
1958/11/12,53.05 ,53.05 ,53.05 ,53.05 ,53.05 ,4440000.00 
1958/11/13,52.83 ,52.83 ,52.83 ,52.83 ,52.83 ,4200000.00 
1958/11/14,53.09 ,53.09 ,53.09 ,53.09 ,53.09 ,4390000.00 
1958/11/17,53.24 ,53.24 ,53.24 ,53.24 ,53.24 ,4540000.00 
1958/11/18,53.13 ,53.13 ,53.13 ,53.13 ,53.13 ,3820000.00 
1958/11/19,53.20 ,53.20 ,53.20 ,53.20 ,53.20 ,4090000.00 
1958/11/20,53.21 ,53.21 ,53.21 ,53.21 ,53.21 ,4320000.00 
1958/11/21,52.70 ,52.70 ,52.70 ,52.70 ,52.70 ,3950000.00 
1958/11/24,52.03 ,52.03 ,52.03 ,52.03 ,52.03 ,4770000.00 
1958/11/25,51.02 ,51.02 ,51.02 ,51.02 ,51.02 ,3940000.00 
1958/11/26,51.90 ,51.90 ,51.90 ,51.90 ,51.90 ,4090000.00 
1958/11/28,52.48 ,52.48 ,52.48 ,52.48 ,52.48 ,4120000.00 
1958/12/1,52.69 ,52.69 ,52.69 ,52.69 ,52.69 ,3800000.00 
1958/12/2,52.46 ,52.46 ,52.46 ,52.46 ,52.46 ,3320000.00 
1958/12/3,52.53 ,52.53 ,52.53 ,52.53 ,52.53 ,3460000.00 
1958/12/4,52.55 ,52.55 ,52.55 ,52.55 ,52.55 ,3630000.00 
1958/12/5,52.46 ,52.46 ,52.46 ,52.46 ,52.46 ,3360000.00 
1958/12/8,52.46 ,52.46 ,52.46 ,52.46 ,52.46 ,3590000.00 
1958/12/9,52.82 ,52.82 ,52.82 ,52.82 ,52.82 ,3790000.00 
1958/12/10,53.46 ,53.46 ,53.46 ,53.46 ,53.46 ,4340000.00 
1958/12/11,53.35 ,53.35 ,53.35 ,53.35 ,53.35 ,4250000.00 
1958/12/12,53.22 ,53.22 ,53.22 ,53.22 ,53.22 ,3140000.00 
1958/12/15,53.37 ,53.37 ,53.37 ,53.37 ,53.37 ,3340000.00 
1958/12/16,53.57 ,53.57 ,53.57 ,53.57 ,53.57 ,3970000.00 
1958/12/17,53.92 ,53.92 ,53.92 ,53.92 ,53.92 ,3900000.00 
1958/12/18,54.15 ,54.15 ,54.15 ,54.15 ,54.15 ,3900000.00 
1958/12/19,54.07 ,54.07 ,54.07 ,54.07 ,54.07 ,3540000.00 
1958/12/22,53.71 ,53.71 ,53.71 ,53.71 ,53.71 ,3030000.00 
1958/12/23,53.42 ,53.42 ,53.42 ,53.42 ,53.42 ,2870000.00 
1958/12/24,54.11 ,54.11 ,54.11 ,54.11 ,54.11 ,3050000.00 
1958/12/29,54.74 ,54.74 ,54.74 ,54.74 ,54.74 ,3790000.00 
1958/12/30,54.93 ,54.93 ,54.93 ,54.93 ,54.93 ,3900000.00 
1958/12/31,55.21 ,55.21 ,55.21 ,55.21 ,55.21 ,3970000.00 
1959/1/2,55.44 ,55.44 ,55.44 ,55.44 ,55.44 ,3380000.00 
1959/1/5,55.66 ,55.66 ,55.66 ,55.66 ,55.66 ,4210000.00 
1959/1/6,55.59 ,55.59 ,55.59 ,55.59 ,55.59 ,3690000.00 
1959/1/7,54.89 ,54.89 ,54.89 ,54.89 ,54.89 ,4140000.00 
1959/1/8,55.40 ,55.40 ,55.40 ,55.40 ,55.40 ,4030000.00 
1959/1/9,55.77 ,55.77 ,55.77 ,55.77 ,55.77 ,4760000.00 
1959/1/12,55.78 ,55.78 ,55.78 ,55.78 ,55.78 ,4320000.00 
1959/1/13,55.47 ,55.47 ,55.47 ,55.47 ,55.47 ,3790000.00 
1959/1/14,55.62 ,55.62 ,55.62 ,55.62 ,55.62 ,4090000.00 
1959/1/15,55.83 ,55.83 ,55.83 ,55.83 ,55.83 ,4500000.00 
1959/1/16,55.81 ,55.81 ,55.81 ,55.81 ,55.81 ,4300000.00 
1959/1/19,55.68 ,55.68 ,55.68 ,55.68 ,55.68 ,3840000.00 
1959/1/20,55.72 ,55.72 ,55.72 ,55.72 ,55.72 ,3680000.00 
1959/1/21,56.04 ,56.04 ,56.04 ,56.04 ,56.04 ,3940000.00 
1959/1/22,55.97 ,55.97 ,55.97 ,55.97 ,55.97 ,4250000.00 
1959/1/23,56.00 ,56.00 ,56.00 ,56.00 ,56.00 ,3600000.00 
1959/1/26,55.77 ,55.77 ,55.77 ,55.77 ,55.77 ,3980000.00 
1959/1/27,55.78 ,55.78 ,55.78 ,55.78 ,55.78 ,3480000.00 
1959/1/28,55.16 ,55.16 ,55.16 ,55.16 ,55.16 ,4190000.00 
1959/1/29,55.20 ,55.20 ,55.20 ,55.20 ,55.20 ,3470000.00 
1959/1/30,55.45 ,55.45 ,55.45 ,55.45 ,55.45 ,3600000.00 
1959/2/2,55.21 ,55.21 ,55.21 ,55.21 ,55.21 ,3610000.00 
1959/2/3,55.28 ,55.28 ,55.28 ,55.28 ,55.28 ,3220000.00 
1959/2/4,55.06 ,55.06 ,55.06 ,55.06 ,55.06 ,3170000.00 
1959/2/5,54.81 ,54.81 ,54.81 ,54.81 ,54.81 ,3140000.00 
1959/2/6,54.37 ,54.37 ,54.37 ,54.37 ,54.37 ,3010000.00 
1959/2/9,53.58 ,53.58 ,53.58 ,53.58 ,53.58 ,3130000.00 
1959/2/10,54.32 ,54.32 ,54.32 ,54.32 ,54.32 ,2960000.00 
1959/2/11,54.35 ,54.35 ,54.35 ,54.35 ,54.35 ,3000000.00 
1959/2/12,54.00 ,54.00 ,54.00 ,54.00 ,54.00 ,2630000.00 
1959/2/13,54.42 ,54.42 ,54.42 ,54.42 ,54.42 ,3070000.00 
1959/2/16,54.50 ,54.50 ,54.50 ,54.50 ,54.50 ,3480000.00 
1959/2/17,54.29 ,54.29 ,54.29 ,54.29 ,54.29 ,3190000.00 
1959/2/18,54.30 ,54.30 ,54.30 ,54.30 ,54.30 ,3480000.00 
1959/2/19,55.50 ,55.50 ,55.50 ,55.50 ,55.50 ,4160000.00 
1959/2/20,55.52 ,55.52 ,55.52 ,55.52 ,55.52 ,4190000.00 
1959/2/24,55.48 ,55.48 ,55.48 ,55.48 ,55.48 ,4340000.00 
1959/2/25,55.24 ,55.24 ,55.24 ,55.24 ,55.24 ,3780000.00 
1959/2/26,55.34 ,55.34 ,55.34 ,55.34 ,55.34 ,3930000.00 
1959/2/27,55.41 ,55.41 ,55.41 ,55.41 ,55.41 ,4300000.00 
1959/3/2,55.73 ,55.73 ,55.73 ,55.73 ,55.73 ,4210000.00 
1959/3/3,56.25 ,56.25 ,56.25 ,56.25 ,56.25 ,4790000.00 
1959/3/4,56.35 ,56.35 ,56.35 ,56.35 ,56.35 ,4150000.00 
1959/3/5,56.43 ,56.43 ,56.43 ,56.43 ,56.43 ,3930000.00 
1959/3/6,56.21 ,56.21 ,56.21 ,56.21 ,56.21 ,3930000.00 
1959/3/9,56.15 ,56.15 ,56.15 ,56.15 ,56.15 ,3530000.00 
1959/3/10,56.31 ,56.31 ,56.31 ,56.31 ,56.31 ,3920000.00 
1959/3/11,56.35 ,56.35 ,56.35 ,56.35 ,56.35 ,4160000.00 
1959/3/12,56.60 ,56.60 ,56.60 ,56.60 ,56.60 ,4690000.00 
1959/3/13,56.67 ,56.67 ,56.67 ,56.67 ,56.67 ,4880000.00 
1959/3/16,56.06 ,56.06 ,56.06 ,56.06 ,56.06 ,4420000.00 
1959/3/17,56.52 ,56.52 ,56.52 ,56.52 ,56.52 ,4730000.00 
1959/3/18,56.39 ,56.39 ,56.39 ,56.39 ,56.39 ,4530000.00 
1959/3/19,56.34 ,56.34 ,56.34 ,56.34 ,56.34 ,4150000.00 
1959/3/20,56.39 ,56.39 ,56.39 ,56.39 ,56.39 ,3770000.00 
1959/3/23,55.87 ,55.87 ,55.87 ,55.87 ,55.87 ,3700000.00 
1959/3/24,55.96 ,55.96 ,55.96 ,55.96 ,55.96 ,3000000.00 
1959/3/25,55.88 ,55.88 ,55.88 ,55.88 ,55.88 ,3280000.00 
1959/3/26,55.76 ,55.76 ,55.76 ,55.76 ,55.76 ,2900000.00 
1959/3/30,55.45 ,55.45 ,55.45 ,55.45 ,55.45 ,2940000.00 
1959/3/31,55.44 ,55.44 ,55.44 ,55.44 ,55.44 ,2820000.00 
1959/4/1,55.69 ,55.69 ,55.69 ,55.69 ,55.69 ,2980000.00 
1959/4/2,56.00 ,56.00 ,56.00 ,56.00 ,56.00 ,3220000.00 
1959/4/3,56.44 ,56.44 ,56.44 ,56.44 ,56.44 ,3680000.00 
1959/4/6,56.60 ,56.60 ,56.60 ,56.60 ,56.60 ,3510000.00 
1959/4/7,56.48 ,56.48 ,56.48 ,56.48 ,56.48 ,3020000.00 
1959/4/8,56.21 ,56.21 ,56.21 ,56.21 ,56.21 ,3260000.00 
1959/4/9,56.17 ,56.17 ,56.17 ,56.17 ,56.17 ,2830000.00 
1959/4/10,56.22 ,56.22 ,56.22 ,56.22 ,56.22 ,3000000.00 
1959/4/13,56.43 ,56.43 ,56.43 ,56.43 ,56.43 ,3140000.00 
1959/4/14,56.71 ,56.71 ,56.71 ,56.71 ,56.71 ,3320000.00 
1959/4/15,56.96 ,56.96 ,56.96 ,56.96 ,56.96 ,3680000.00 
1959/4/16,57.43 ,57.43 ,57.43 ,57.43 ,57.43 ,3790000.00 
1959/4/17,57.92 ,57.92 ,57.92 ,57.92 ,57.92 ,3870000.00 
1959/4/20,58.17 ,58.17 ,58.17 ,58.17 ,58.17 ,3610000.00 
1959/4/21,58.11 ,58.11 ,58.11 ,58.11 ,58.11 ,3650000.00 
1959/4/22,57.73 ,57.73 ,57.73 ,57.73 ,57.73 ,3430000.00 
1959/4/23,57.60 ,57.60 ,57.60 ,57.60 ,57.60 ,3310000.00 
1959/4/24,57.96 ,57.96 ,57.96 ,57.96 ,57.96 ,3790000.00 
1959/4/27,58.14 ,58.14 ,58.14 ,58.14 ,58.14 ,3850000.00 
1959/4/28,57.92 ,57.92 ,57.92 ,57.92 ,57.92 ,3920000.00 
1959/4/29,57.69 ,57.69 ,57.69 ,57.69 ,57.69 ,3470000.00 
1959/4/30,57.59 ,57.59 ,57.59 ,57.59 ,57.59 ,3510000.00 
1959/5/1,57.65 ,57.65 ,57.65 ,57.65 ,57.65 ,3020000.00 
1959/5/4,57.65 ,57.65 ,57.65 ,57.65 ,57.65 ,3060000.00 
1959/5/5,57.75 ,57.75 ,57.75 ,57.75 ,57.75 ,3360000.00 
1959/5/6,57.61 ,57.61 ,57.61 ,57.61 ,57.61 ,4110000.00 
1959/5/7,56.88 ,56.88 ,56.88 ,56.88 ,56.88 ,4530000.00 
1959/5/8,57.32 ,57.32 ,57.32 ,57.32 ,57.32 ,3930000.00 
1959/5/11,57.96 ,57.96 ,57.96 ,57.96 ,57.96 ,3860000.00 
1959/5/12,57.96 ,57.96 ,57.96 ,57.96 ,57.96 ,3550000.00 
1959/5/13,57.97 ,57.97 ,57.97 ,57.97 ,57.97 ,3540000.00 
1959/5/14,58.37 ,58.37 ,58.37 ,58.37 ,58.37 ,3660000.00 
1959/5/15,58.16 ,58.16 ,58.16 ,58.16 ,58.16 ,3510000.00 
1959/5/18,58.15 ,58.15 ,58.15 ,58.15 ,58.15 ,2970000.00 
1959/5/19,58.32 ,58.32 ,58.32 ,58.32 ,58.32 ,3170000.00 
1959/5/20,58.09 ,58.09 ,58.09 ,58.09 ,58.09 ,3550000.00 
1959/5/21,58.14 ,58.14 ,58.14 ,58.14 ,58.14 ,3230000.00 
1959/5/22,58.33 ,58.33 ,58.33 ,58.33 ,58.33 ,3030000.00 
1959/5/25,58.18 ,58.18 ,58.18 ,58.18 ,58.18 ,3260000.00 
1959/5/26,58.09 ,58.09 ,58.09 ,58.09 ,58.09 ,2910000.00 
1959/5/27,58.19 ,58.19 ,58.19 ,58.19 ,58.19 ,2940000.00 
1959/5/28,58.39 ,58.39 ,58.39 ,58.39 ,58.39 ,2970000.00 
1959/5/29,58.68 ,58.68 ,58.68 ,58.68 ,58.68 ,2790000.00 
1959/6/1,58.63 ,58.63 ,58.63 ,58.63 ,58.63 ,2730000.00 
1959/6/2,58.23 ,58.23 ,58.23 ,58.23 ,58.23 ,3120000.00 
1959/6/3,58.25 ,58.25 ,58.25 ,58.25 ,58.25 ,2910000.00 
1959/6/4,57.63 ,57.63 ,57.63 ,57.63 ,57.63 ,3210000.00 
1959/6/5,57.51 ,57.51 ,57.51 ,57.51 ,57.51 ,2800000.00 
1959/6/8,56.76 ,56.76 ,56.76 ,56.76 ,56.76 ,2970000.00 
1959/6/9,56.36 ,56.36 ,56.36 ,56.36 ,56.36 ,3490000.00 
1959/6/10,57.19 ,57.19 ,57.19 ,57.19 ,57.19 ,3310000.00 
1959/6/11,57.25 ,57.25 ,57.25 ,57.25 ,57.25 ,3120000.00 
1959/6/12,57.29 ,57.29 ,57.29 ,57.29 ,57.29 ,2580000.00 
1959/6/15,56.99 ,56.99 ,56.99 ,56.99 ,56.99 ,2410000.00 
1959/6/16,56.56 ,56.56 ,56.56 ,56.56 ,56.56 ,2440000.00 
1959/6/17,57.09 ,57.09 ,57.09 ,57.09 ,57.09 ,2850000.00 
1959/6/18,57.05 ,57.05 ,57.05 ,57.05 ,57.05 ,3150000.00 
1959/6/19,57.13 ,57.13 ,57.13 ,57.13 ,57.13 ,2260000.00 
1959/6/22,57.13 ,57.13 ,57.13 ,57.13 ,57.13 ,2630000.00 
1959/6/23,57.12 ,57.12 ,57.12 ,57.12 ,57.12 ,2600000.00 
1959/6/24,57.41 ,57.41 ,57.41 ,57.41 ,57.41 ,3180000.00 
1959/6/25,57.73 ,57.73 ,57.73 ,57.73 ,57.73 ,3250000.00 
1959/6/26,57.98 ,57.98 ,57.98 ,57.98 ,57.98 ,3100000.00 
1959/6/29,58.37 ,58.37 ,58.37 ,58.37 ,58.37 ,3000000.00 
1959/6/30,58.47 ,58.47 ,58.47 ,58.47 ,58.47 ,3200000.00 
1959/7/1,58.97 ,58.97 ,58.97 ,58.97 ,58.97 ,3150000.00 
1959/7/2,59.28 ,59.28 ,59.28 ,59.28 ,59.28 ,3610000.00 
1959/7/6,59.65 ,59.65 ,59.65 ,59.65 ,59.65 ,3720000.00 
1959/7/7,60.01 ,60.01 ,60.01 ,60.01 ,60.01 ,3840000.00 
1959/7/8,60.03 ,60.03 ,60.03 ,60.03 ,60.03 ,4010000.00 
1959/7/9,59.97 ,59.97 ,59.97 ,59.97 ,59.97 ,3560000.00 
1959/7/10,59.91 ,59.91 ,59.91 ,59.91 ,59.91 ,3600000.00 
1959/7/13,59.41 ,59.41 ,59.41 ,59.41 ,59.41 ,3360000.00 
1959/7/14,59.55 ,59.55 ,59.55 ,59.55 ,59.55 ,3230000.00 
1959/7/15,59.59 ,59.59 ,59.59 ,59.59 ,59.59 ,3280000.00 
1959/7/16,59.41 ,59.41 ,59.41 ,59.41 ,59.41 ,3170000.00 
1959/7/17,59.19 ,59.19 ,59.19 ,59.19 ,59.19 ,2510000.00 
1959/7/20,58.91 ,58.91 ,58.91 ,58.91 ,58.91 ,2500000.00 
1959/7/21,59.41 ,59.41 ,59.41 ,59.41 ,59.41 ,2950000.00 
1959/7/22,59.61 ,59.61 ,59.61 ,59.61 ,59.61 ,3310000.00 
1959/7/23,59.67 ,59.67 ,59.67 ,59.67 ,59.67 ,3310000.00 
1959/7/24,59.65 ,59.65 ,59.65 ,59.65 ,59.65 ,2720000.00 
1959/7/27,60.02 ,60.02 ,60.02 ,60.02 ,60.02 ,2910000.00 
1959/7/28,60.32 ,60.32 ,60.32 ,60.32 ,60.32 ,3190000.00 
1959/7/29,60.62 ,60.62 ,60.62 ,60.62 ,60.62 ,3460000.00 
1959/7/30,60.50 ,60.50 ,60.50 ,60.50 ,60.50 ,3240000.00 
1959/7/31,60.51 ,60.51 ,60.51 ,60.51 ,60.51 ,2270000.00 
1959/8/3,60.71 ,60.71 ,60.71 ,60.71 ,60.71 ,2410000.00 
1959/8/4,60.61 ,60.61 ,60.61 ,60.61 ,60.61 ,2530000.00 
1959/8/5,60.30 ,60.30 ,60.30 ,60.30 ,60.30 ,2630000.00 
1959/8/6,60.24 ,60.24 ,60.24 ,60.24 ,60.24 ,2610000.00 
1959/8/7,59.87 ,59.87 ,59.87 ,59.87 ,59.87 ,2580000.00 
1959/8/10,58.62 ,58.62 ,58.62 ,58.62 ,58.62 ,4190000.00 
1959/8/11,59.39 ,59.39 ,59.39 ,59.39 ,59.39 ,2980000.00 
1959/8/12,59.25 ,59.25 ,59.25 ,59.25 ,59.25 ,2700000.00 
1959/8/13,59.15 ,59.15 ,59.15 ,59.15 ,59.15 ,2020000.00 
1959/8/14,59.29 ,59.29 ,59.29 ,59.29 ,59.29 ,1990000.00 
1959/8/17,59.17 ,59.17 ,59.17 ,59.17 ,59.17 ,1980000.00 
1959/8/18,58.62 ,58.62 ,58.62 ,58.62 ,58.62 ,2280000.00 
1959/8/19,58.27 ,58.27 ,58.27 ,58.27 ,58.27 ,3050000.00 
1959/8/20,59.14 ,59.14 ,59.14 ,59.14 ,59.14 ,2450000.00 
1959/8/21,59.08 ,59.08 ,59.08 ,59.08 ,59.08 ,2000000.00 
1959/8/24,58.87 ,58.87 ,58.87 ,58.87 ,58.87 ,1860000.00 
1959/8/25,58.99 ,58.99 ,58.99 ,58.99 ,58.99 ,1960000.00 
1959/8/26,59.07 ,59.07 ,59.07 ,59.07 ,59.07 ,2210000.00 
1959/8/27,59.58 ,59.58 ,59.58 ,59.58 ,59.58 ,2550000.00 
1959/8/28,59.60 ,59.60 ,59.60 ,59.60 ,59.60 ,1930000.00 
1959/8/31,59.60 ,59.60 ,59.60 ,59.60 ,59.60 ,2140000.00 
1959/9/1,58.87 ,58.87 ,58.87 ,58.87 ,58.87 ,2430000.00 
1959/9/2,58.92 ,58.92 ,58.92 ,58.92 ,58.92 ,2370000.00 
1959/9/3,58.26 ,58.26 ,58.26 ,58.26 ,58.26 ,2330000.00 
1959/9/4,58.54 ,58.54 ,58.54 ,58.54 ,58.54 ,2300000.00 
1959/9/8,57.70 ,57.70 ,57.70 ,57.70 ,57.70 ,2940000.00 
1959/9/9,57.29 ,57.29 ,57.29 ,57.29 ,57.29 ,3030000.00 
1959/9/10,56.99 ,56.99 ,56.99 ,56.99 ,56.99 ,2520000.00 
1959/9/11,57.41 ,57.41 ,57.41 ,57.41 ,57.41 ,2640000.00 
1959/9/14,56.99 ,56.99 ,56.99 ,56.99 ,56.99 ,2590000.00 
1959/9/15,56.68 ,56.68 ,56.68 ,56.68 ,56.68 ,2830000.00 
